case_id,fraud_class,is_fraud,transaction_amount,transaction_hour,account_age_days,transactions_last_24h,transactions_last_7d,transactions_last_1h,average_transaction_amount,amount_deviation_ratio,beneficiary_age_days,beneficiary_transaction_count,failed_otp_attempts,failed_login_attempts,device_age_days,geo_distance_from_usual_location_km,previous_fraud_reports,previous_chargebacks,account_risk_score,device_risk_score,ip_risk_score,velocity_score,beneficiary_risk_score,new_device,new_beneficiary,unusual_location,otp_requested,otp_shared,kyc_recently_changed,password_recently_changed,multiple_failed_logins,suspicious_link_clicked,remote_access_detected,transaction_channel,device_type,authentication_method,beneficiary_type,payment_method,geographic_region,account_type,incident_narrative,split
BENCH_02390,INVESTMENT_FRAUD,True,512704.67,13,756,2,17,3,184291.08,2.78,13,3,0,0,166,11.8,0,0,0.45,0.2,0.47,0.86,0.95,False,True,False,True,False,False,False,False,True,False,UPI_APP,TABLET,MPIN,NEW_UNVERIFIED_VPA,UPI_INTENT,CENTRAL_INDIA,DIGITAL_WALLET,Added to a private messaging investment channel promising 200% returns in 7 days through algorithmic crypto arbitrage trading.,train
BENCH_01408,UPI_FRAUD,True,90156.3,9,409,9,34,3,39046.87,2.31,12,0,0,0,657,4.5,0,0,0.23,0.34,0.2,0.63,0.77,False,True,False,False,False,False,False,False,True,False,UPI_APP,TABLET,MPIN,NEW_UNVERIFIED_VPA,UPI_COLLECT,WEST_INDIA,DIGITAL_WALLET,Tried claiming cashback banner on a third-party coupon site which opened UPI app with pre-filled debit collect request.,train
BENCH_02209,IMPERSONATION,True,45802.58,10,2394,4,7,1,7440.16,6.16,3,0,0,0,939,18.8,0,0,0.56,0.1,0.37,0.51,0.73,False,True,False,True,False,False,False,False,False,True,MOBILE_BANKING,TABLET,BIOMETRIC_FINGERPRINT,NEW_UNVERIFIED_VPA,RTGS,NORTH_INDIA,DIGITAL_WALLET,Individual claiming to be income tax commissioner called demanding immediate penalty settlement to avoid bank account freeze.,train
BENCH_01849,PHISHING,True,183209.14,20,804,8,19,5,35084.77,5.22,5,0,4,2,57,375.1,1,0,0.56,0.83,0.61,0.88,0.85,False,True,True,True,True,True,False,True,True,False,PAYMENT_GATEWAY,IOS_MOBILE,SMS_OTP,UNKNOWN_THIRD_PARTY,NEFT,SOUTH_INDIA,SAVINGS,Opened an email warning my tax refund was pending. Entered my net banking credentials and OTP on the portal.,train
BENCH_02127,IMPERSONATION,True,161682.46,11,2200,2,9,3,37294.53,4.34,3,0,0,0,184,17.5,0,0,0.71,0.37,0.37,0.59,0.81,False,True,False,True,False,False,False,False,False,False,UPI_APP,TABLET,SMS_OTP,NEW_UNVERIFIED_VPA,IMPS,WEST_INDIA,DIGITAL_WALLET,Received video call from someone in police uniform claiming a parcel containing contraband was seized at customs in my name.,train
BENCH_01901,PHISHING,True,157914.42,13,139,9,25,5,52178.44,3.03,1,0,4,2,9,143.8,1,0,0.76,0.85,0.68,0.85,0.81,True,True,False,True,True,True,True,True,True,False,UPI_APP,ANDROID_MOBILE,SMS_OTP,UNKNOWN_THIRD_PARTY,UPI_INTENT,NORTH_INDIA,SALARY,"Got an urgent text message indicating reward points worth ₹157,914.42 were expiring today and prompted to claim through secure portal.",train
BENCH_01878,PHISHING,True,67553.29,16,1578,12,30,5,25776.12,2.62,0,0,3,3,2,104.3,0,0,0.63,0.64,0.82,0.87,0.88,False,True,False,True,True,True,False,True,True,False,NET_BANKING,WINDOWS_DESKTOP,PASSWORD_OTP,UNKNOWN_THIRD_PARTY,IMPS,WEST_INDIA,DIGITAL_WALLET,"Got an urgent text message indicating reward points worth ₹67,553.29 were expiring today and prompted to claim through secure portal.",train
BENCH_01938,PHISHING,True,16726.97,14,1795,12,30,5,2600.17,6.43,0,0,2,1,22,379.7,0,0,0.74,0.52,0.78,0.78,0.99,True,True,False,True,True,True,True,False,True,False,UPI_APP,WINDOWS_DESKTOP,PASSWORD_OTP,UNKNOWN_THIRD_PARTY,UPI_INTENT,INTERNATIONAL_IP,SAVINGS,Opened an email warning my tax refund was pending. Entered my net banking credentials and OTP on the portal.,train
BENCH_01944,PHISHING,True,31771.89,13,1459,10,26,2,6979.58,4.55,5,0,4,1,60,364.1,0,0,0.88,0.74,0.9,0.84,0.86,True,True,False,True,True,True,False,False,True,False,UPI_APP,MAC_DESKTOP,PASSWORD_OTP,UNKNOWN_THIRD_PARTY,NEFT,CENTRAL_INDIA,CURRENT,Opened an email warning my tax refund was pending. Entered my net banking credentials and OTP on the portal.,train
BENCH_02437,INVESTMENT_FRAUD,True,67286.91,17,1648,8,21,1,24825.05,2.71,1,3,0,0,514,0.7,0,0,0.5,0.18,0.6,0.83,0.91,False,True,False,True,False,False,False,False,True,False,NET_BANKING,IOS_MOBILE,MPIN,UNKNOWN_THIRD_PARTY,NEFT,SOUTH_INDIA,SALARY,Added to a private messaging investment channel promising 200% returns in 7 days through algorithmic crypto arbitrage trading.,train
BENCH_02578,INVESTMENT_FRAUD,True,25327.45,17,635,3,11,1,7026.81,3.6,8,2,0,0,443,2.0,0,0,0.36,0.35,0.5,0.64,0.82,False,True,False,True,False,False,False,False,False,False,NET_BANKING,IOS_MOBILE,SMS_OTP,NEW_UNVERIFIED_VPA,IMPS,EAST_INDIA,SAVINGS,Added to a private messaging investment channel promising 200% returns in 7 days through algorithmic crypto arbitrage trading.,train
BENCH_02700,ACCOUNT_TAKEOVER,True,130845.74,4,1510,16,36,7,23422.89,5.59,0,0,3,6,3,1050.4,0,1,0.94,0.87,0.9,0.85,0.9,True,True,True,True,False,True,True,True,True,False,NET_BANKING,MAC_DESKTOP,SMS_OTP,UNKNOWN_THIRD_PARTY,RTGS,INTERNATIONAL_IP,CURRENT,Found secondary authentication device added to my digital wallet without authorization after visiting unverified website.,train
BENCH_02326,IMPERSONATION,True,448364.12,18,1613,3,7,2,85932.66,5.22,3,0,0,0,533,12.5,0,0,0.51,0.2,0.33,0.73,0.82,False,True,False,True,False,False,False,False,False,False,UPI_APP,WINDOWS_DESKTOP,SMS_OTP,UNKNOWN_THIRD_PARTY,RTGS,WEST_INDIA,SAVINGS,Individual claiming to be income tax commissioner called demanding immediate penalty settlement to avoid bank account freeze.,train
BENCH_02957,WRONG_TRANSFER,False,2378.81,15,1295,5,20,1,1689.68,1.41,205,0,0,0,77,4.6,0,0,0.19,0.05,0.13,0.28,0.22,False,False,False,True,False,False,False,False,False,False,MOBILE_BANKING,TABLET,MPIN,INDIVIDUAL_P2P,UPI_INTENT,CENTRAL_INDIA,DIGITAL_WALLET,Accidentally transferred vendor payment to an inactive supplier account that was closed last year.,train
BENCH_02653,ACCOUNT_TAKEOVER,True,21825.65,0,2246,9,43,3,3557.16,6.14,0,0,5,4,3,744.2,1,0,0.81,0.8,0.83,0.87,0.88,True,True,True,True,False,False,True,True,False,True,NET_BANKING,ANDROID_MOBILE,PASSWORD_OTP,UNKNOWN_THIRD_PARTY,IMPS,EAST_INDIA,SALARY,Suddenly lost cellular mobile network connectivity; discovered later an unauthorized duplicate e-SIM swap had been executed.,train
BENCH_01850,PHISHING,True,163151.03,21,545,12,18,2,27379.76,5.96,5,0,1,3,55,139.4,1,0,0.8,0.63,0.78,0.91,0.83,True,True,True,True,True,True,True,True,True,False,UPI_APP,IOS_MOBILE,PASSWORD_OTP,UNKNOWN_THIRD_PARTY,NEFT,INTERNATIONAL_IP,CURRENT,Clicked a notification link warning my SIM card will be deactivated within 24 hours due to pending identity verification.,train
BENCH_01021,LEGITIMATE,False,2676.85,8,403,3,27,1,2910.68,0.92,135,3,0,0,962,5.2,0,0,0.67,0.77,0.11,0.65,0.84,True,False,True,True,False,False,False,False,False,False,POS,MAC_DESKTOP,MPIN,NEW_UNVERIFIED_VPA,UPI_COLLECT,EAST_INDIA,DIGITAL_WALLET,Transferred money urgently to an unlisted contact during an emergency trip.,train
BENCH_02418,INVESTMENT_FRAUD,True,107457.23,21,1885,3,23,3,20145.43,5.33,14,1,0,0,430,24.1,0,0,0.73,0.35,0.54,0.82,0.75,False,True,False,True,False,False,False,False,True,False,UPI_APP,IOS_MOBILE,MPIN,UNKNOWN_THIRD_PARTY,NEFT,CENTRAL_INDIA,SAVINGS,Friend recommended high return automated trading bot requiring deposits into escrow UPI handle.,train
BENCH_01016,LEGITIMATE,False,2163.32,18,1403,7,28,2,2655.33,0.81,782,37,0,0,1059,3.4,0,0,0.72,0.64,0.09,0.66,0.79,True,True,True,True,False,False,False,False,False,False,UPI_APP,IOS_MOBILE,MPIN,NEW_UNVERIFIED_VPA,UPI_COLLECT,EAST_INDIA,SALARY,Paid a new unverified merchant for emergency repair supplies from a borrowed smartphone.,train
BENCH_02558,INVESTMENT_FRAUD,True,372471.72,18,762,3,17,2,144308.42,2.58,15,1,0,0,816,20.2,0,0,0.52,0.23,0.29,0.6,0.94,False,True,False,True,False,False,False,False,False,False,NET_BANKING,IOS_MOBILE,MPIN,UNKNOWN_THIRD_PARTY,IMPS,NORTH_INDIA,SALARY,Joined forex trading pool after viewing profit screenshots. Platform showed huge balance but blocked withdrawals demanding tax fees.,train
BENCH_01231,LEGITIMATE,False,791.58,21,1525,3,27,0,562.9,1.41,653,33,1,1,415,6.3,0,0,0.16,0.1,0.02,0.06,0.13,False,False,False,True,False,False,False,False,False,False,MOBILE_BANKING,TABLET,SMS_OTP,INDIVIDUAL_P2P,NEFT,SOUTH_INDIA,DIGITAL_WALLET,Scheduled bill payment for electricity and broadband utilities deducted successfully from salary account.,train
BENCH_02496,INVESTMENT_FRAUD,True,160576.31,15,655,4,14,1,70757.21,2.27,5,3,0,0,525,0.6,0,0,0.65,0.44,0.33,0.8,0.77,False,True,False,True,False,False,False,False,False,False,UPI_APP,MAC_DESKTOP,SMS_OTP,UNKNOWN_THIRD_PARTY,UPI_INTENT,NORTH_INDIA,CURRENT,Joined forex trading pool after viewing profit screenshots. Platform showed huge balance but blocked withdrawals demanding tax fees.,train
BENCH_01422,UPI_FRAUD,True,6267.05,9,1352,2,7,1,1522.3,4.12,13,0,0,0,310,28.0,0,0,0.22,0.15,0.26,0.5,0.95,False,True,False,False,False,False,False,False,True,False,UPI_APP,WINDOWS_DESKTOP,MPIN,NEW_UNVERIFIED_VPA,UPI_INTENT,NORTH_INDIA,SAVINGS,Received a request claiming to be from a prospective buyer on an online marketplace asking me to approve a collect request to receive advance payment.,train
BENCH_01376,LEGITIMATE,False,1678.52,15,1504,4,13,2,1228.27,1.37,39,11,0,0,1022,11.5,0,0,0.09,0.07,0.04,0.09,0.14,False,False,False,True,False,False,False,False,False,False,UPI_APP,IOS_MOBILE,SMS_OTP,UTILITY_BILLER,IMPS,NORTH_INDIA,DIGITAL_WALLET,Purchased an electronic gadget from an e-commerce festival sale. Payment deducted twice from savings account.,train
BENCH_02763,ACCOUNT_TAKEOVER,True,59666.3,22,1571,20,32,4,12785.85,4.67,0,0,5,6,1,233.0,1,1,0.94,0.97,0.91,0.93,0.94,True,True,True,True,True,False,True,True,False,True,MOBILE_BANKING,TABLET,PASSWORD_OTP,UNKNOWN_THIRD_PARTY,RTGS,EAST_INDIA,SAVINGS,Noticed strange login notification from an IP in another state followed by multiple unauthorized IMPS transfers.,train
BENCH_01024,LEGITIMATE,False,8646.57,20,1545,2,11,1,7995.84,1.08,451,34,0,0,1186,0.6,0,0,0.18,0.13,0.01,0.27,0.07,False,False,False,True,False,False,False,False,False,False,UPI_APP,MAC_DESKTOP,BIOMETRIC_FINGERPRINT,UTILITY_BILLER,NEFT,NORTH_INDIA,CURRENT,Tried paying for flight ticket booking during promotion. Amount debited but airline PNR not generated yet.,train
BENCH_02564,INVESTMENT_FRAUD,True,129950.63,11,1657,2,12,1,36452.06,3.56,15,1,0,0,387,29.8,0,0,0.4,0.17,0.42,0.84,0.71,False,True,False,True,False,False,False,False,True,False,NET_BANKING,ANDROID_MOBILE,MPIN,NEW_UNVERIFIED_VPA,UPI_INTENT,SOUTH_INDIA,SALARY,Joined forex trading pool after viewing profit screenshots. Platform showed huge balance but blocked withdrawals demanding tax fees.,train
BENCH_02425,INVESTMENT_FRAUD,True,306841.51,9,2002,4,10,3,118820.9,2.58,11,3,0,0,138,26.4,0,0,0.73,0.39,0.32,0.73,0.7,False,True,False,True,False,False,False,False,True,False,UPI_APP,TABLET,SMS_OTP,UNKNOWN_THIRD_PARTY,NEFT,EAST_INDIA,CURRENT,Added to a private messaging investment channel promising 200% returns in 7 days through algorithmic crypto arbitrage trading.,train
BENCH_01700,UPI_FRAUD,True,2519.98,20,567,9,14,4,971.35,2.59,13,1,0,0,655,8.6,0,0,0.41,0.27,0.4,0.69,0.72,False,True,False,True,False,False,False,False,False,False,UPI_APP,TABLET,MPIN,NEW_UNVERIFIED_VPA,UPI_INTENT,INTERNATIONAL_IP,SAVINGS,Tried claiming cashback banner on a third-party coupon site which opened UPI app with pre-filled debit collect request.,train
BENCH_01134,LEGITIMATE,False,9259.6,12,2052,8,22,2,12811.17,0.72,38,3,0,0,266,4.9,0,0,0.1,0.1,0.07,0.17,0.04,False,False,False,True,False,False,False,False,False,False,NET_BANKING,TABLET,MPIN,MERCHANT_P2M,NEFT,INTERNATIONAL_IP,CURRENT,Sent money to college fee portal via net banking. Awaiting confirmation receipt from the university finance desk.,train
BENCH_02962,WRONG_TRANSFER,False,1466.09,15,588,4,23,1,946.5,1.55,0,1,0,0,655,5.1,0,0,0.08,0.03,0.1,0.24,0.2,False,True,False,True,False,False,False,False,False,False,UPI_APP,MAC_DESKTOP,BIOMETRIC_FINGERPRINT,NEW_UNVERIFIED_VPA,UPI_INTENT,CENTRAL_INDIA,SAVINGS,Entered wrong bank IFSC code and account number while doing an IMPS transfer for medical equipment.,train
BENCH_01802,PHISHING,True,17145.11,12,708,3,8,4,6578.47,2.61,1,0,2,2,9,444.2,0,0,0.11,0.07,0.06,0.07,0.16,False,False,False,True,False,False,False,True,False,False,MOBILE_BANKING,TABLET,SMS_OTP,MERCHANT_P2M,IMPS,NORTH_INDIA,SAVINGS,Sent usual monthly maintenance fund through regular banking application.,train
BENCH_01335,LEGITIMATE,False,798.85,17,337,6,16,2,801.54,1.0,706,43,1,0,76,3.8,0,0,0.66,0.65,0.04,0.64,0.73,True,False,True,True,False,False,False,False,False,False,UPI_APP,WINDOWS_DESKTOP,SMS_OTP,NEW_UNVERIFIED_VPA,UPI_COLLECT,CENTRAL_INDIA,DIGITAL_WALLET,Paid a new unverified merchant for emergency repair supplies from a borrowed smartphone.,train
BENCH_01809,PHISHING,True,120598.91,11,1061,5,15,3,51531.37,2.34,3,0,4,2,29,241.3,0,0,0.69,0.81,0.66,0.78,0.9,True,True,False,True,True,True,False,True,True,True,UPI_APP,IOS_MOBILE,SMS_OTP,UNKNOWN_THIRD_PARTY,NEFT,SOUTH_INDIA,SAVINGS,Received an alert about suspicious login attempt on net banking with a link to verify identity; entered card numbers and pin.,train
BENCH_02636,ACCOUNT_TAKEOVER,True,93223.94,1,1717,7,21,7,20538.57,4.54,0,0,6,2,1,1152.8,0,1,0.92,0.91,0.91,0.98,0.93,True,True,True,True,True,True,True,True,True,True,NET_BANKING,MAC_DESKTOP,PASSWORD_OTP,UNKNOWN_THIRD_PARTY,IMPS,SOUTH_INDIA,SALARY,Found secondary authentication device added to my digital wallet without authorization after visiting unverified website.,train
BENCH_01927,PHISHING,True,62368.16,14,378,3,18,2,20662.64,3.02,4,0,2,2,4,23.0,0,0,0.84,0.66,0.75,0.87,0.86,False,True,False,True,True,True,False,True,True,True,UPI_APP,TABLET,PASSWORD_OTP,UNKNOWN_THIRD_PARTY,NEFT,INTERNATIONAL_IP,SAVINGS,Clicked on a sponsored search ad claiming to be customer service portal for credit card point redemption.,train
BENCH_01104,LEGITIMATE,False,10507.43,16,951,4,9,2,8457.96,1.24,443,45,0,0,112,9.9,0,0,0.03,0.11,0.11,0.1,0.11,False,False,False,True,False,False,False,False,False,False,UPI_APP,TABLET,SMS_OTP,UTILITY_BILLER,DEBIT_CARD,SOUTH_INDIA,CURRENT,Transferred funds to a family member for festive shopping expenses through standard UPI app interface.,train
BENCH_02223,IMPERSONATION,True,281280.73,15,1809,4,6,2,59940.1,4.69,0,0,0,0,981,18.9,0,0,0.74,0.18,0.32,0.5,0.89,False,True,False,True,False,False,False,False,False,False,MOBILE_BANKING,IOS_MOBILE,MPIN,NEW_UNVERIFIED_VPA,IMPS,NORTH_INDIA,SAVINGS,Received video call from someone in police uniform claiming a parcel containing contraband was seized at customs in my name.,train
BENCH_01598,UPI_FRAUD,True,98334.25,15,354,4,12,4,22074.23,4.45,12,0,0,0,520,10.5,0,0,0.47,0.19,0.34,0.55,0.94,False,True,False,True,False,False,False,False,True,False,UPI_APP,WINDOWS_DESKTOP,MPIN,NEW_UNVERIFIED_VPA,UPI_COLLECT,SOUTH_INDIA,DIGITAL_WALLET,Received a request claiming to be from a prospective buyer on an online marketplace asking me to approve a collect request to receive advance payment.,train
BENCH_02641,ACCOUNT_TAKEOVER,True,80969.76,23,808,12,43,4,7957.58,10.18,0,0,4,5,3,224.6,0,0,0.73,0.96,0.94,0.94,0.92,True,True,True,True,True,True,True,True,True,True,MOBILE_BANKING,TABLET,SMS_OTP,UNKNOWN_THIRD_PARTY,IMPS,EAST_INDIA,SALARY,Found secondary authentication device added to my digital wallet without authorization after visiting unverified website.,train
BENCH_02670,ACCOUNT_TAKEOVER,True,64160.36,5,1229,5,28,6,6002.51,10.69,0,0,5,4,3,887.4,1,0,0.95,0.9,0.9,0.9,0.86,True,True,True,True,False,True,True,True,False,True,MOBILE_BANKING,ANDROID_MOBILE,SMS_OTP,UNKNOWN_THIRD_PARTY,RTGS,NORTH_INDIA,SALARY,Noticed strange login notification from an IP in another state followed by multiple unauthorized IMPS transfers.,train
BENCH_02449,INVESTMENT_FRAUD,True,275776.91,19,1114,7,19,3,72934.43,3.78,13,1,0,0,573,15.1,0,0,0.61,0.2,0.43,0.87,0.94,False,True,False,True,False,False,False,False,False,False,UPI_APP,TABLET,MPIN,UNKNOWN_THIRD_PARTY,IMPS,SOUTH_INDIA,CURRENT,Promised daily guaranteed 5% return on custom trading terminal app provided via direct APK file download.,train
BENCH_01338,LEGITIMATE,False,1689.09,12,2374,4,17,0,1650.02,1.02,412,24,0,0,569,14.1,0,0,0.09,0.08,0.04,0.13,0.04,True,True,False,True,False,False,False,False,False,False,UPI_APP,MAC_DESKTOP,BIOMETRIC_FINGERPRINT,MERCHANT_P2M,UPI_INTENT,WEST_INDIA,SALARY,Scheduled bill payment for electricity and broadband utilities deducted successfully from salary account.,train
BENCH_02015,PHISHING,True,104657.53,13,280,12,17,4,25276.34,4.14,4,0,3,2,60,389.5,0,0,0.65,0.65,0.74,0.63,0.89,False,True,True,True,True,False,False,True,True,False,PAYMENT_GATEWAY,WINDOWS_DESKTOP,SMS_OTP,UNKNOWN_THIRD_PARTY,IMPS,EAST_INDIA,CURRENT,"Got an urgent text message indicating reward points worth ₹104,657.53 were expiring today and prompted to claim through secure portal.",train
BENCH_02033,PHISHING,True,37964.15,16,1644,8,20,4,6586.48,5.76,3,0,3,2,42,35.5,0,0,0.55,0.78,0.84,0.84,0.9,True,True,False,True,True,True,False,True,True,False,PAYMENT_GATEWAY,ANDROID_MOBILE,SMS_OTP,UNKNOWN_THIRD_PARTY,UPI_INTENT,WEST_INDIA,DIGITAL_WALLET,Opened an email warning my tax refund was pending. Entered my net banking credentials and OTP on the portal.,train
BENCH_02441,INVESTMENT_FRAUD,True,87915.26,14,1094,3,21,3,39758.04,2.21,2,3,0,0,797,13.3,0,0,0.39,0.27,0.43,0.88,0.95,False,False,False,True,False,False,False,False,True,False,NET_BANKING,TABLET,MPIN,UNKNOWN_THIRD_PARTY,UPI_INTENT,EAST_INDIA,DIGITAL_WALLET,Offered a part-time remote job involving rating hotels and liking videos; required to deposit increasing funds to unlock commissions.,train
BENCH_01066,LEGITIMATE,False,1276.58,13,958,2,29,1,1753.32,0.73,278,41,0,0,550,8.3,0,0,0.07,0.08,0.09,0.07,0.15,False,False,False,True,False,False,False,False,False,False,MOBILE_BANKING,TABLET,MPIN,INDIVIDUAL_P2P,NEFT,WEST_INDIA,CURRENT,"Transferred funds for monthly home rent to landlord as usual, but the status shows pending on my screen.",train
BENCH_02296,IMPERSONATION,True,151653.44,11,1593,5,16,3,31147.29,4.87,0,0,0,0,911,20.5,0,0,0.44,0.36,0.25,0.52,0.74,False,True,False,True,False,False,False,False,False,False,MOBILE_BANKING,WINDOWS_DESKTOP,MPIN,UNKNOWN_THIRD_PARTY,IMPS,SOUTH_INDIA,SALARY,Received message from my manager's photo profile on WhatsApp requesting urgent gift voucher transfers for client meeting.,train
BENCH_02152,IMPERSONATION,True,118184.36,13,863,5,7,1,24783.21,4.77,1,0,0,0,357,0.8,0,0,0.1,0.06,0.12,0.16,0.12,False,False,False,True,False,False,False,False,False,False,MOBILE_BANKING,MAC_DESKTOP,BIOMETRIC_FINGERPRINT,MERCHANT_P2M,IMPS,NORTH_INDIA,SAVINGS,Sent usual monthly maintenance fund through regular banking application.,train
BENCH_02201,IMPERSONATION,True,118992.05,17,451,1,13,2,27344.6,4.35,0,0,0,0,504,12.8,0,0,0.5,0.2,0.22,0.77,0.78,False,True,False,True,True,False,False,False,True,False,MOBILE_BANKING,WINDOWS_DESKTOP,MPIN,UNKNOWN_THIRD_PARTY,NEFT,EAST_INDIA,CURRENT,Individual claiming to be income tax commissioner called demanding immediate penalty settlement to avoid bank account freeze.,train
BENCH_02434,INVESTMENT_FRAUD,True,17251.9,11,899,5,24,3,7615.19,2.27,1,1,0,0,223,34.5,0,0,0.48,0.44,0.47,0.87,0.92,False,False,False,True,False,False,False,False,True,False,UPI_APP,IOS_MOBILE,MPIN,UNKNOWN_THIRD_PARTY,NEFT,CENTRAL_INDIA,SALARY,Saw social media influencer advertisement about high-yield pre-IPO stock allotment group. Transferred initial margin money.,train
BENCH_01710,UPI_FRAUD,True,9796.41,14,110,3,17,3,2074.22,4.72,0,1,0,0,438,5.3,0,0,0.46,0.27,0.46,0.65,0.9,False,True,False,True,False,False,False,False,False,False,UPI_APP,IOS_MOBILE,MPIN,NEW_UNVERIFIED_VPA,UPI_COLLECT,CENTRAL_INDIA,DIGITAL_WALLET,Received a request claiming to be from a prospective buyer on an online marketplace asking me to approve a collect request to receive advance payment.,train
BENCH_02328,IMPERSONATION,True,524382.58,10,2905,4,12,3,72092.17,7.27,2,0,0,0,631,13.8,0,0,0.72,0.19,0.48,0.52,0.94,False,True,False,True,False,False,False,False,False,False,UPI_APP,MAC_DESKTOP,SMS_OTP,UNKNOWN_THIRD_PARTY,IMPS,EAST_INDIA,SALARY,Caller stated they were from credit card department offering zero interest rate conversion; asked to verify identity details.,train
BENCH_02927,WRONG_TRANSFER,False,53713.78,12,396,2,17,2,35225.75,1.52,193,0,0,0,397,7.0,0,0,0.21,0.08,0.15,0.24,0.16,False,True,False,True,False,False,False,False,False,False,NET_BANKING,IOS_MOBILE,BIOMETRIC_FINGERPRINT,INDIVIDUAL_P2P,UPI_INTENT,CENTRAL_INDIA,DIGITAL_WALLET,Sent funds to previous landlord's old UPI ID instead of current landlord by mistake from transaction history.,train
BENCH_02580,INVESTMENT_FRAUD,True,416869.91,15,1118,2,16,1,197438.29,2.11,4,2,0,0,523,27.4,0,0,0.53,0.21,0.55,0.69,0.73,False,False,False,True,False,False,False,False,True,False,NET_BANKING,ANDROID_MOBILE,SMS_OTP,UNKNOWN_THIRD_PARTY,NEFT,NORTH_INDIA,SAVINGS,Offered a part-time remote job involving rating hotels and liking videos; required to deposit increasing funds to unlock commissions.,train
BENCH_02070,PHISHING,True,31872.24,19,1062,8,13,3,9663.82,3.3,4,0,3,3,47,368.8,0,0,0.78,0.78,0.87,0.78,0.86,False,True,False,True,True,True,True,True,True,False,NET_BANKING,WINDOWS_DESKTOP,SMS_OTP,UNKNOWN_THIRD_PARTY,IMPS,INTERNATIONAL_IP,SALARY,Clicked a notification link warning my SIM card will be deactivated within 24 hours due to pending identity verification.,train
BENCH_02422,INVESTMENT_FRAUD,True,405219.19,21,1218,8,14,3,123747.96,3.27,11,3,0,0,541,1.7,0,0,0.38,0.18,0.57,0.61,0.73,False,True,False,True,False,False,False,False,False,False,UPI_APP,IOS_MOBILE,SMS_OTP,UNKNOWN_THIRD_PARTY,NEFT,EAST_INDIA,CURRENT,Joined forex trading pool after viewing profit screenshots. Platform showed huge balance but blocked withdrawals demanding tax fees.,train
